City,Population,Public Transportation Rate,Median Age,Lat,Lng
Oswego,116823.0,1.8177944024096728,35.23333333333333,43.4553461,-76.5104973
Ottumwa,29846.0,1.0416666666666667,39.2,41.01602930000001,-92.40830220000001
Overbrook,42994.0,1.5287676892882966,43.5,38.7805607,-95.5572026
Overland Park,62517.0,0.9956048727763592,37.35,38.9822282,-94.6707917
Oviedo,59879.0,0.297029702970297,33.2,28.669997,-81.20812029999999
Owasco,39326.0,1.9578563132570104,42.0,42.8550683,-76.4652146
Owasso,40813.0,0.2133850630455868,35.4,36.2695388,-95.8547119
Owatonna,28947.0,0.486415120561462,39.7,44.0855572,-93.2259349
Owensboro,82164.0,0.351783490684246,39.0,37.7719074,-87.1111676
Owosso,27636.0,0.4312947468299836,38.3,42.9978049,-84.1766358
Oxford,53953.0,2.0305959287848796,31.8,34.3668299,-89.51863499999999
Oxnard,214721.0,1.398212030624396,32.7,34.1975048,-119.1770516
Ozark,30113.0,0.02050300710770913,36.0,36.5692952,-93.097702
Ozone Park,57529.0,51.62880938034131,35.34999999999999,40.6794072,-73.8507279
PLEASURE RDGE,27222.0,1.466624385603298,39.2,38.14534769999999,-85.8582969
PORT JEFF STA,25675.0,3.8620689655172415,38.2,40.9253764,-73.0473284
POTAWATAMI PK,43620.0,2.098950524737631,40.6,44.86261270000001,-87.4137393
PT CHARLOTTE,29835.0,0.0,50.1,26.9761707,-82.09064479999999
PT ORANGE,29804.0,1.6221137134817512,50.7,29.1383165,-80.9956105
PUEBLO DEP AC,29614.0,0.6809701492537313,35.6,38.221562,-104.649022
Pacifica,38416.0,7.401512136888182,41.5,37.6138253,-122.4869194
Paducah,56780.0,0.46658040727064,42.7,37.0833893,-88.6000478
Painesville,56347.0,0.6953482318819023,39.2,41.7244885,-81.245657
Palatine,77313.0,4.541319523614439,38.3,42.1103041,-88.03424000000001
Palatka,26613.0,0.030382823577071092,39.4,29.6485801,-81.6375819
Palm Bay,41335.0,0.07805932508706617,42.5,28.0344621,-80.5886646
Palm Beach Shores,26884.0,3.3399564764878416,41.4,26.7781183,-80.0355962
Palm City,27680.0,0.15416704452706992,51.4,27.1678268,-80.2661591
Palm Coast,82123.0,0.3067677573954521,48.3,29.5844524,-81.20786989999999
Palm Desert,32855.0,2.7949128017668112,50.6,33.7222445,-116.3744556
Palm Harbor,58997.0,0.6702194162188537,50.6,28.0780718,-82.7637127
Palm Shores,35093.0,0.0,47.6,27.4657115,-82.54987919999999
Palm Springs,69687.0,2.9661999936723165,41.25,33.8302961,-116.5452921
Palm Valley,37300.0,0.5490626715820849,34.3,30.1774649,-81.3875817
Palmdale,166848.0,2.4322831246022294,30.73333333333333,34.5794343,-118.1164613
Palmer,26573.0,0.9331124095229789,35.0,32.431252,-96.66776999999999
Palmetto,41684.0,0.8713692946058091,44.5,34.8329741,-82.3118661
Palmview,136996.0,0.18805838753825102,28.9,26.233406,-98.3708503
Palo Alto,74253.0,5.5875332203455255,36.7,37.4418834,-122.1430195
Palos Verdes Peninsula,67902.0,0.7967662119184156,49.2,33.7683844,-118.3492165
Panama City,31455.0,0.9609868043602984,38.2,30.1588129,-85.6602058
Panorama City,70781.0,12.582781456953642,30.5,34.227617,-118.442425
Papillion,27434.0,0.055714186224667464,34.6,41.1544432,-96.0422378
Paradise,27443.0,1.2647981382171405,50.3,37.6633867,-97.24397379999999
Paradise Valley Village,71347.0,2.6052779337450866,35.1,33.6111814,-111.9760964
Paragould,36413.0,0.12234910277324633,38.7,36.0584021,-90.4973286
Paramount,54813.0,5.286072594765983,29.3,39.0353939,-95.67804530000001
Paramus,26612.0,11.84662998624484,46.5,40.9445428,-74.0754189
Park Ridge,37511.0,10.990502035278157,45.4,42.0111412,-87.84061919999999
Parkdale,27438.0,2.112845138055222,37.0,45.5198391,-121.5967417
Parker,88925.0,2.072241236751655,37.9,37.0682805,-95.6142558
Parkersburg,30134.0,1.3920526449000252,40.4,39.2667418,-81.56151349999999
Parma,66815.0,1.9775115054847818,41.35,44.801485,10.3279036
Parsippany,29642.0,3.1386861313868613,40.5,40.8652865,-74.41738769999999
Pasadena,197076.0,3.0221725617827526,33.93333333333333,34.1477849,-118.1445155
Pasco,74025.0,1.1995010075808463,28.6,46.2305049,-119.0922316
Passaic,70702.0,18.49686847599165,29.6,40.8567662,-74.1284764
Pataskala,27617.0,0.3892733564013841,39.3,39.9956193,-82.6743341
Paterson,33225.0,16.65337056242521,30.6,40.9167654,-74.17181099999999
Patterson,26087.0,0.14767932489451474,31.2,36.3051794,-95.8520966
Pawtucket,71460.0,3.201684854201805,37.0,41.878711,-71.38255579999999
Peabody,51597.0,2.4113695491787364,44.9,42.5278731,-70.9286609
Peachtree City,35018.0,1.0034904013961603,42.3,33.3968557,-84.59634319999999
Peachtree Corners,33080.0,1.8137283489823293,34.5,33.9698809,-84.22147059999999
Pearl City,40632.0,5.529688726131312,39.2,21.3972222,-157.9733333
Pearland,76495.0,0.2718754124323611,34.3,29.5635666,-95.2860474
Pekin,43691.0,0.37640507373414456,39.0,40.5675388,-89.640658
Pelham,29844.0,11.396479693171699,23.0,40.9098215,-73.8079111
Pembroke Park,47767.0,2.405671163960668,43.2,25.9847308,-80.1752738
Pembroke Pines,129425.0,1.420488486599876,39.1,26.007765,-80.2962555
Penn Hills,33926.0,7.202925045703839,45.2,40.5011794,-79.83921579999999
Penndel,35845.0,4.077532848300575,42.9,40.1520541,-74.91655530000001
Pensacola,164872.0,0.8602800758075546,35.74,30.42130899999999,-87.2169149
Peoria,225718.0,1.069676173287085,39.26666666666666,40.6936488,-89.5889864
Perkasie,25430.0,0.31347962382445144,41.4,40.372048,-75.29267600000001
Perris,111591.0,1.8955916182146324,28.25,33.7825194,-117.2286478
Perrysburg,37306.0,0.3347551428108633,39.4,41.556996,-83.627157
Perth Amboy,54176.0,5.842132594772372,33.4,40.5067723,-74.2654234
Petaluma,71705.0,2.3721666999199007,41.7,38.232417,-122.6366524
Pflugerville,77046.0,0.5725678646285978,33.7,30.4548451,-97.6222665
Pharr,73531.0,0.09785118791342128,28.7,26.1947962,-98.1836216
Philadelphia,1051427.0,26.136155043511906,34.312000000000005,39.9525839,-75.1652215
Phillips Ranch,71851.0,2.6074498567335245,29.2,34.02582020000001,-117.759877
Phoenix,939027.0,4.36453393918002,33.144,33.4483771,-112.0740373
Phoenixville,40648.0,1.9508738781294284,38.9,40.1303822,-75.51491279999999
Picayune,28030.0,0.7443701121266372,38.8,30.5254692,-89.67950839999999
Pico Rivera,97829.0,3.564183303628937,36.05,33.9830688,-118.096735
Piedmont,123547.0,12.240405972601373,40.575,45.0522366,7.5153885
Pine Bluff,33058.0,0.25108422734535496,40.1,34.2284312,-92.00319549999999
Pine Springs,28548.0,2.7241112828438947,37.8,40.1738862,-79.06270219999999
Pinellas Park,25937.0,0.6989989644459786,42.2,27.8428025,-82.6995443
Piqua,25504.0,0.5675164399603639,39.5,40.1447732,-84.24244490000001
Piscataway,57600.0,7.7113292246823395,32.6,40.554887,-74.4642861
Pittman Center,30792.0,0.9661499965246404,39.0,35.7592606,-83.3959924
Pittsburg,87395.0,9.737705807361596,32.5,38.0279762,-121.8846806
Pittsburgh,114633.0,16.732021241330536,34.15000000000001,40.44062479999999,-79.9958864
Pittsfield,45557.0,1.084845326637927,43.5,42.4500845,-73.2453824
Pittsford,32399.0,0.13725490196078433,45.9,43.0789942,-77.5275463
Placentia,53474.0,2.5847943634278225,36.4,33.8710729,-117.8627548
Placerville,36639.0,0.7477020167375498,48.8,38.7296252,-120.798546
Plainfield,104405.0,1.556591351304361,34.96666666666667,40.6337136,-74.4073736
Plainview,56206.0,7.221094067079028,38.2,40.7764882,-73.4673454
Plano,269058.0,1.238865776767185,38.3,33.0198431,-96.6988856
Plant City,26746.0,0.2198204799413812,31.4,28.0186323,-82.1128641
Plattsburgh,32843.0,0.4802164355765979,35.0,44.6994873,-73.4529124
Playa del Rey,27803.0,4.382213369265921,38.0,33.9564194,-118.4422317
Pleasant Grove,44704.0,2.094987386201601,24.9,40.3641184,-111.73854
Pleasant Hill,35944.0,0.8622768933912205,36.1,37.9479786,-122.0607963
Pleasanton,74433.0,7.9849931556919955,40.75,37.6604484,-121.8757968
Plymouth,96903.0,1.830269618528271,43.45,41.9584457,-70.6672621
Pocatello,37465.0,1.957759848125297,30.2,42.8621042,-112.4506191
Pomona,85481.0,3.753139931382232,29.95,34.055103,-117.7499909
Pompano Beach,402427.0,2.60038270568242,37.7,26.2378597,-80.1247667
Ponce,109896.0,0.8411245382529402,37.8,18.0110768,-66.6140616
Ponchatoula,27690.0,0.0,34.3,30.4388041,-90.4414762
Ponte Vedra Beach,30325.0,0.05038871292830406,49.9,30.2400058,-81.3852595
Pontotoc,31242.0,0.195258019525802,34.8,34.2478831,-88.998673
Poplar Bluff,34127.0,0.4248271889400922,40.1,36.7569994,-90.392888
Port Arthur,38314.0,0.236854571293226,31.6,29.8849504,-93.93994699999999
Port Chester,38656.0,16.33452135936951,37.7,41.0017643,-73.66568339999999
Port Huron,40055.0,1.6331488729923067,36.7,42.9708634,-82.42491419999999
Port Orchard,60927.0,7.665569887122697,39.40000000000001,47.5403732,-122.6362492
Port Richey,42187.0,1.2195121951219512,46.8,28.2716755,-82.71954509999999
Port St. Lucie,141743.0,0.29476879354375585,43.03333333333333,27.2730492,-80.3582261
Port Washington,30583.0,27.04300280774346,42.8,40.8256561,-73.69818579999999
Portage,68019.0,0.7078123261885728,37.2,42.2011538,-85.5800022
Porter,26175.0,0.2649445272396092,34.1,37.4176935,-95.68017239999999
Porter Ranch,36024.0,2.1791320406278856,43.3,34.2822134,-118.5506158
Portland,580466.0,8.212751124473103,37.28124999999999,45.5051064,-122.6750261
Portola Hills,32822.0,0.11920446703055397,42.0,33.6782814,-117.6339498
Portsmouth,26795.0,1.4280345734686208,34.9,43.0717552,-70.7625532
Post Falls,38180.0,0.9386660447761194,35.6,47.7179578,-116.9515856
Poughkeepsie,86019.0,5.070659295391866,36.6,41.7003713,-73.9209701
Poulsbo,28482.0,7.333806482138632,45.1,47.735928,-122.6465372
Poway,49079.0,1.1388263289848295,39.7,32.9628232,-117.0358646
Powder Springs,60475.0,0.9191111737155332,38.6,33.8595491,-84.683824
Powdersville,28854.0,0.0,41.2,34.7917845,-82.4929054
Powell,27210.0,0.0,37.8,39.0201906,-94.6568937
Prairieville,37709.0,0.0693148493735004,34.7,30.3058611,-90.9723583
Prattville,28483.0,0.0,36.9,32.4640245,-86.4596966
Prescott Valley,35418.0,0.0,36.5,34.6100243,-112.315721
Princeton,118108.0,5.1050477972929595,36.96666666666667,40.3430942,-74.65507389999999
Progreso Lakes,65875.0,0.0,30.6,26.0717442,-97.958891
Providence,153409.0,7.202860157306131,33.0,36.2891217,-94.1863691
Provo,68431.0,2.194310779049504,24.1,40.2338438,-111.6585337
Provo Canyon,46912.0,2.1373026096083203,23.1,40.3281024,-111.633856
Pueblo,56397.0,1.8796769017848765,39.25,38.2544472,-104.6091409
Pueblo West,30674.0,0.0,37.9,38.3500016,-104.7227546
Pullman,32285.0,8.192271980572816,21.9,46.7297771,-117.1817377
Pumpkin Center,43644.0,1.6500742533414003,30.0,34.7870546,-77.36402570000001
Puyallup,67539.0,3.1122821700204204,34.0,47.1853785,-122.2928974
Quakertown,34484.0,1.1009174311926606,41.4,40.4417682,-75.3415667
Quebradillas,27045.0,0.4561003420752566,38.4,18.470959,-66.93425789999999
Queen Creek,130869.0,0.21334700258244352,29.83333333333333,33.2580532,-111.6382138
Queens,78505.0,52.58807882528141,37.05,40.7282239,-73.7948516
Quincy,88432.0,11.978096689524293,37.85,42.2528772,-71.0022705
RAISINVL Township,26712.0,2.117278836417196,39.3,41.9553452,-83.528342
RANCHO SUEY,37362.0,2.4201232293717845,33.6,34.9957805,-120.3809269
RONOK RPD AFS,27218.0,0.07855459544383346,40.3,36.44229869999999,-77.6504357
ROWLAND HGHTS,47859.0,4.300527728913989,40.3,33.9761238,-117.9053395
Raccoon Ford,32891.0,0.2223270228390487,36.0,38.3631851,-77.9413852
Racine,110965.0,2.0418181766989583,38.875,42.7261309,-87.78285230000002
Raeford,40905.0,0.6988291546619261,30.7,34.9809995,-79.2241997
Rahway,27994.0,9.69055374592834,38.4,40.60815909999999,-74.2776468
Raleigh,379901.0,1.563374910868793,34.03333333333333,35.7795897,-78.6381787
Ramona,36039.0,0.11598095470638504,40.7,33.04136039999999,-116.8792553
Rancho Cordova,52886.0,4.402082705796291,36.9,38.5890723,-121.302728
Rancho Cucamonga,66979.0,1.7301955585018232,32.5,34.10639889999999,-117.5931084
Rancho Park,25788.0,4.521500038188345,38.9,34.0454302,-118.4206915
Rancho Santa Margarita,45074.0,1.2444065629661198,34.8,33.640171,-117.602832
Randolph,33265.0,9.937810945273633,40.9,39.0407476,-95.7101417
Rapid City,44046.0,0.9624732646315379,33.9,44.0805434,-103.2310149
Ravenna,33696.0,0.17040075733669927,41.3,44.4183598,12.2035294
Raytown,60065.0,1.7935533490460631,39.05,39.0086171,-94.46356379999999
Reading,94903.0,5.15987296911799,32.800000000000004,36.1486659,-95.9840012
Red Bluff,27650.0,1.3303083427864288,40.9,40.1784886,-122.2358302
Red Oak,37193.0,2.1488650766217305,36.2,32.5332101,-96.8153
Redding,112069.0,0.9653907830170716,40.13333333333333,40.5865396,-122.3916754
Redford Charter Township,35711.0,1.2850757387633474,38.5,42.3944486,-83.2973732
Redlands,74928.0,1.2084217100838743,34.6,34.0555693,-117.1825381
Redmond,123128.0,4.175982367021885,36.9,47.6739881,-122.121512
Redondo Beach,75385.0,1.6808571634177358,40.65,33.8491816,-118.3884078
Redwood City,96562.0,4.546540205855779,38.033333333333346,37.4847955,-122.228141
Reedley,31575.0,1.0964732836920057,31.0,36.5963395,-119.4504029
Rego Park,41792.0,58.448699067255774,42.8,40.72557219999999,-73.8624893
Reidsville,38760.0,0.21141649048625796,42.7,36.3548586,-79.6644747
Reno,232307.0,2.6283651168289195,36.18571428571428,39.5296329,-119.8138027
Renton,113146.0,5.224524315059923,36.90000000000001,47.4796927,-122.2079218
Revere,53268.0,26.63039371268798,38.5,42.4084302,-71.0119948
Rexburg,35732.0,0.42119565217391297,23.0,43.8231096,-111.7924237
Reynoldsburg,54214.0,1.1366906474820144,34.8,39.9547861,-82.81211909999999
Rialto,85647.0,3.017198692767306,27.8,34.1064001,-117.3703235
Richardson,81399.0,2.2926752549158063,36.65,32.9483335,-96.7298519
Richland,56601.0,0.4259971348865264,38.95,32.468931,-91.753097
Richmond,565240.0,4.301254921388929,36.59375,37.5407246,-77.4360481
Richwood,58892.0,0.10518934081346423,36.95,40.4264477,-83.2968631
Ridgecrest,32967.0,0.07121492664862555,38.0,35.6224561,-117.6708966
Ridgefield,25104.0,4.768211920529802,43.3,41.28406349999999,-73.4975412
Ridgewood,25287.0,19.88955277928662,41.4,40.9792645,-74.11653129999999
Ringgold,42075.0,0.22223344613364315,38.5,34.9159099,-85.1091173
Rio Grande City,42130.0,0.7263389581804842,27.6,26.3797874,-98.8203046
Rio Rancho,39464.0,1.3630731102850062,33.9,35.2327544,-106.6630437
River Hills,45066.0,10.224121996303142,34.1,44.7898436,-93.23552169999999
Riverdale,125803.0,6.458949483203093,34.725,37.3717943,-97.39015099999999
Riverhead,30631.0,3.3521809369951536,38.5,40.9170435,-72.66204019999999
Riverside,411936.0,2.27449234999077,32.08571428571428,33.9806005,-117.3754942
Riverton,88259.0,1.8586593268281448,35.65,40.521893,-111.9391023
Riverview,69740.0,0.591803795385825,33.40000000000001,27.8661364,-82.32648089999999
Riverwoods,27373.0,9.439638962015797,42.7,42.1675254,-87.897014
Riviera Beach,98603.0,2.08734092142322,43.23333333333333,26.7753405,-80.0580969
Roanoke,126550.0,0.5156905825367407,40.55,35.8897427,-75.66153840000001
Robbinsdale,28585.0,4.6468401486988835,39.7,45.032187,-93.3385614
Robinson,36191.0,1.3664249860568878,22.7,35.6612075,-88.86627209999999
Rochester,337804.0,4.013153161094957,35.23999999999999,43.15657789999999,-77.6088465
Rock Hill,106982.0,0.3923169747312631,36.3,34.9248667,-81.02507840000001
Rock Island,38986.0,2.328711017494588,36.1,41.5094771,-90.5787476
Rock Springs,29014.0,2.175087814104296,32.2,41.58746439999999,-109.2029043
Rockford,122071.0,0.8063776071156843,39.35,42.2711311,-89.0939952
Rockingham,25463.0,0.11618081960287285,40.6,34.9393201,-79.7739457
Rockledge,36845.0,0.2655538694992413,44.7,28.3164498,-80.72698539999999
Rocklin,36391.0,0.6260060812019317,34.6,38.7907339,-121.2357828
Rockville,171749.0,16.13887194221697,41.9,39.0839973,-77.1527578
Rockville Centre,27896.0,24.146416487234696,42.3,40.65871380000001,-73.6412406
Rockwall,61126.0,0.4624470029655585,36.95,32.9090739,-96.4500618
Rogers,77138.0,0.08500422886662137,33.65,36.7494938,-95.97661219999999
Rohnert Park,42668.0,2.3680552226643017,32.5,38.3396367,-122.7010984
Rolla,32726.0,0.2864033765450709,31.0,37.948544,-91.7715303
Romansville,53952.0,3.5761744704135072,37.5,39.9520522,-75.74077609999999
Rome,117074.0,0.528652822857134,39.56666666666667,41.9027835,12.4963655
Romeoville,39976.0,3.3162150349650354,31.9,41.6475306,-88.0895061
Romulus,31602.0,0.6745496389175463,37.0,42.2222614,-83.39659940000001
Ronkonkoma,38733.0,4.3952052306574645,40.4,40.80641869999999,-73.1241488
Roosevelt,47850.0,3.181752142960918,25.7,37.0370059,-95.6316358
Rose Valley,35875.0,7.6343849620754085,45.8,34.532665,-119.182359
Roseburg,30390.0,0.4885709300296632,47.7,43.216505,-123.3417381
Rosemead,63119.0,2.8465393886061903,40.9,34.0805651,-118.072846
Rosemount,28475.0,3.3179419525065965,35.7,44.7394103,-93.12577230000001
Rosenberg,36504.0,0.13198416190057194,31.5,29.5571825,-95.80856229999999
Roseville,176356.0,1.2905317133424057,38.15000000000001,38.7521235,-121.2880059
Ross,53539.0,0.2503288217573932,41.4,36.7407572,-95.94881490000002
Rossville,30715.0,0.10709284125545762,40.1,40.4169804,-86.59472389999999
Roswell,154714.0,1.7418693338280855,37.75,33.3942655,-104.5230242
Round Lake Heights,60970.0,3.0828714158625883,31.9,42.3800212,-88.1042489
Round Rock,152305.0,0.2256806767759704,33.300000000000004,30.5082551,-97.678896
Rowlett,56435.0,1.458309836859544,38.15,32.9029017,-96.56388
Roy,38161.0,2.0053013714417425,31.1,41.1616108,-112.0263313
Royal Oak,58383.0,0.8706050326796911,37.8,42.4894801,-83.1446485
Ruston,30931.0,0.1187648456057007,27.2,32.5232053,-92.63792699999999
Río Grande,54253.0,1.3744635860439085,38.1,27.4773102,-99.53797589999999
S CHESTERFLD,65216.0,0.969248955253001,38.6,37.3673217,-77.6077865
SANTA ROSA VA,35366.0,1.0361086983496712,40.6,38.5116743,-122.7945333
SIENNA PLANT,59800.0,2.276713553667848,37.0,29.4860708,-95.5079991
SKOK,35968.0,1.2433525578608344,42.6,41.4126358,-81.4893112
STUYVSNT PLZ,30926.0,7.7010766307789735,33.1,42.664931,-73.77246699999999
SUGARCRK Township,69378.0,0.9237489135288636,41.85,39.6141572,-84.0695961
SUNNY ISL BCH,39141.0,3.4216648697724565,48.8,25.9428707,-80.1233802
Sacramento,632371.0,3.1595779267248285,33.5625,38.5815719,-121.4943996
Saginaw,176880.0,0.6696936825445662,35.84,43.4194699,-83.9508068
Saint ANTHNY VLG,30550.0,11.220449516711307,35.2,45.0205565,-93.2179335
Saint AUG BEACH,58874.0,0.4136000926344853,42.40000000000001,29.8439828,-81.2711546
Saint Anthony,27156.0,8.13268729034663,37.2,33.018315,-96.5380103
Saint Charles,108059.0,5.988564914752401,34.300000000000004,38.7881062,-90.4974359
Saint Florian,33561.0,0.3539695152784801,34.4,41.6565018,-87.5478908
Saint Paul,416827.0,4.846220601192321,37.209090909090904,44.9537029,-93.0899578
Saint Regis Park,33941.0,1.8869030178728392,39.2,38.2283673,-85.61650379999999
Salem,310217.0,2.452471264390374,38.87777777777778,42.51954,-70.8967155
Salesville,28294.0,0.37735849056603776,51.7,39.9734042,-81.33678119999999
Salina,51394.0,0.3648060251833837,37.4,38.8402805,-97.61142369999999
Salinas,150854.0,0.529679157384288,30.83333333333333,36.6777372,-121.6555013
Salisbury,119976.0,1.0538087781937846,35.0,38.3606736,-75.5993692
Salt Lake City,407920.0,3.833292381136781,31.72,40.7607793,-111.8910474
San Angelo,65912.0,0.2259875286455255,34.45,31.4637723,-100.4370375
San Antonio,1051909.0,3.2207619720897207,33.8,29.4241219,-98.49362819999999
San Benito,57459.0,0.010570265842185931,30.2,26.132576,-97.6311006
San Bernardino,163901.0,3.464177769851993,27.75,34.1083449,-117.2897652
San Bruno,42100.0,10.562623185808995,38.7,37.6304904,-122.4110835
San Carlos,29879.0,4.848645426243626,42.6,37.5071591,-122.2605222
San Clemente,64916.0,1.3500445940025867,40.8,33.4273521,-117.6126004
San Diego,1079953.0,3.654742284101384,34.9875,32.715738,-117.1610838
San Dimas,33869.0,2.623566755198549,41.7,34.1066756,-117.8067257
San Fernando,88620.0,3.3304791160508884,36.35,34.2819461,-118.4389719
San Francisco,749724.0,32.682564996766146,38.73333333333333,37.7749295,-122.4194155
San Gabriel,62773.0,3.4956498006389527,41.90000000000001,34.09611110000001,-118.1058333
San Germán,33050.0,0.7133668576774647,41.3,18.0807082,-67.0411096
San Jose,788041.0,3.787324668384745,36.1,37.3382082,-121.8863286
San Juan,297273.0,9.973372695503457,35.88333333333333,18.4655394,-66.1057355
San Leandro,84437.0,11.675852587549755,37.5,37.7257663,-122.1568554
San Leon,41090.0,0.5793860540760317,35.0,29.4832863,-94.9221465
San Lorenzo,69333.0,6.113844203394223,37.65000000000001,37.6793968,-122.1267054
San Luis,28340.0,3.4391241844520626,26.7,37.2008482,-105.4239012
San Luis Obispo,62753.0,2.2331315697345926,27.15,35.2827524,-120.6596156
San Marcos,161760.0,1.4617879644693013,32.06666666666666,29.8832749,-97.9413941
San Mateo,76870.0,7.960443562296857,37.95,37.5629917,-122.3255254
San Pedro,62348.0,4.387246637443333,35.9,33.7360619,-118.2922461
San Rafael,72137.0,10.435337133102193,43.3,37.9735346,-122.5310874
San Ramon,74993.0,5.659191670619418,37.9,37.7643595,-121.9539616
San Sebastián,41403.0,0.19736030590847414,40.5,43.318334,-1.9812313
San Ysidro,31518.0,6.713149191025297,28.9,32.555556,-117.0470434
Sanatoga,45815.0,1.1815920398009951,38.8,40.2450981,-75.5951827
Sanctuary,26937.0,0.02515512326010397,43.1,36.1184563,-95.8970454
Sand Springs,30458.0,0.34374104841019765,39.0,36.1398102,-96.108891
Sandusky,41125.0,1.0190946148895086,40.9,41.4561754,-82.71168209999999
Sandy,83364.0,2.802009272725912,34.0,40.5649781,-111.8389726
Sanford,186664.0,7.53996908121538,35.44,43.5355194,-96.7432104
Sanger,35653.0,0.11008366358432407,33.8,36.708006,-119.5559652
Santa Ana,413383.0,5.579870403089656,32.785714285714285,33.7454725,-117.867653
Santa Barbara,87924.0,7.611484941196491,26.55,34.4208305,-119.6981901
Santa Clara,92120.0,4.296865823953533,34.8,37.3541079,-121.9552356
Santa Clarita,172196.0,3.167904204621986,36.22,34.3916641,-118.542586
Santa Cruz,83506.0,4.025520119029714,36.75,36.9741171,-122.0307963
Santa Fe,76952.0,1.2168590524801284,41.35,35.6869752,-105.937799
Santa Maria,99027.0,1.928757188182657,33.9,34.9530337,-120.4357191
Santa Monica,53651.0,3.566043139271728,39.95,34.0194543,-118.4911912
Santa Paula,33836.0,1.8697568605147163,32.2,34.3541659,-119.0592705
Santa Rosa,145298.0,1.972221414732156,39.4,38.440429,-122.7140548
Santa Susana,56687.0,1.7161764171181326,38.6,34.2716694,-118.7089797
Santee,55362.0,1.1505460218408736,36.8,32.8383828,-116.9739167
Sapulpa,31284.0,0.3592545468153581,40.0,35.9987007,-96.1141664
Sarasota,89586.0,1.0083166517037965,49.03333333333333,27.3364347,-82.53065269999999
Saratoga,31093.0,0.8539903264812576,47.8,43.0324245,-73.93598209999999
Saratoga Springs,37268.0,1.4905149051490514,41.2,43.0831301,-73.7845651
Saugus,27369.0,7.289614410357443,44.8,42.4651421,-71.0110473
Savage,28035.0,2.084422373235755,35.1,37.016569,-95.61572360000001
Savannah,125045.0,3.3570004713955663,32.63333333333333,32.0808989,-81.091203
Scarsdale,39510.0,32.82581524826724,43.0,41.0050977,-73.7845768
Schaumburg,40210.0,5.362760987701401,41.2,42.0333607,-88.0834059
Schenectady,55400.0,2.0860644367427748,40.7,42.8142432,-73.9395687
Schertz,32581.0,0.0,32.9,29.5521737,-98.269734
Sciotoville,29515.0,0.0602167804094741,38.6,38.7580701,-82.89299679999999
Scotchtown,48512.0,3.73641002884402,36.7,37.844471,-77.5866521
Scottsdale,186301.0,1.6027205300485452,42.3,33.4941704,-111.9260519
Seaside,34084.0,6.548343691933107,31.6,30.3216504,-86.1429286
Seattle,516600.0,17.390605256239947,36.22857142857142,47.6062095,-122.3320708
Sebastian,26053.0,0.23794073112697384,52.0,27.816415,-80.4706078
Sebastopol,29408.0,1.0800770500825536,50.8,38.4021359,-122.8238806
Sedalia,34093.0,0.7261071498658991,37.5,38.7044609,-93.2282613
Seffner,25495.0,0.5584228784161096,40.4,27.9836329,-82.27564679999999
Seguin,47193.0,0.0639269406392694,39.7,29.5688411,-97.9647269
Selden,26312.0,4.46619761394922,36.8,40.8664873,-73.0356625
Selma,63959.0,0.3514351680335907,34.35,32.4073589,-87.02110069999999
Sequim,27164.0,2.2279904823707546,57.5,48.0795365,-123.1018438
Severn,32488.0,4.42591014245708,36.2,39.1370528,-76.6983022
Severna Park,27434.0,0.7776392047538698,43.2,39.070388,-76.5452409
Sewell,35583.0,2.0409288984499967,43.7,39.7650274,-75.13656399999999
Seymour,29837.0,0.2288329519450801,37.1,38.9592201,-85.8902547
Shadeland,40015.0,1.4280772841824383,33.5,40.373647,-86.9488985
Shakopee,73279.0,1.8191297956384544,36.3,44.7973962,-93.5272861
Shawnee,25133.0,0.26568727045401264,39.5,39.02284849999999,-94.7151865
Shawnee Hills,40626.0,0.6165104506039798,37.2,39.0140909,-94.7698867
Sheboygan,43168.0,0.8220786846741045,37.2,43.7508284,-87.71453
Shelby,28250.0,0.8717310087173101,40.9,35.2923513,-81.5356463
Shelbyville,88973.0,0.1012505601728008,37.566666666666656,39.5214373,-85.7769238
Shelton,40472.0,1.6478159126365055,45.6,41.3164856,-73.0931641
Sherwood Forest,32823.0,5.427948158603876,34.9,53.205875,-1.0860901
Shingle Springs,29972.0,1.0501750291715286,44.0,38.6691362,-120.9359987
Shippensburg,29013.0,0.2322619315201918,29.1,40.0506453,-77.5202647
Shreveport,95993.0,1.0612395464692848,35.80000000000001,32.5251516,-93.7501789
Shrewsbury,35818.0,1.6055555555555556,39.8,42.2959267,-71.71284709999999
Sierra Vista,35850.0,0.3327461342728518,36.2,31.5455001,-110.2772856
Silver City,34752.0,0.14321123657394658,43.5,32.770075,-108.280326
Silver Spring,156201.0,17.577838600321062,37.2,37.6990619,-97.4252917
Simi Valley,72273.0,1.3713598863574277,39.4,34.2694474,-118.781482
Simpsonville,79347.0,0.06575702778234424,38.1,34.7370639,-82.25428339999999
Sioux City,26127.0,0.9481977271142716,35.3,42.4963416,-96.40494079999999
Sioux Falls,103108.0,1.631901918918326,33.93333333333333,43.5460223,-96.731265
Skokie,60586.0,9.493174432746613,42.6,42.0324025,-87.7416246
Slidell,64812.0,0.1991473574356855,38.25,30.2751945,-89.78117449999999
Smithtown,36357.0,6.007932804479703,43.6,40.8559314,-73.2006687
Smoke Rise,35911.0,2.3076923076923075,42.6,43.828861,-73.104179
Smyrna,134293.0,1.3239039537962702,34.166666666666664,35.9593751,-86.5075209
